70;53;6;7;9;2022-10-09;2022-10-09
71;54;4;18;19;2022-10-09;2022-10-09
72;55;2;16;19;2022-10-09;2022-10-09
73;56;3;7;8;2022-10-09;2022-10-09
74;57;2;7;8;2022-10-09;2022-10-09
75;58;6;8;10;2022-10-09;2022-10-09
76;59;3;20;22;2022-10-09;2022-10-09
77;59;5;20;22;2022-10-09;2022-10-09
78;60;6;15;17;2022-10-09;2022-10-09
79;60;4;15;17;2022-10-09;2022-10-09
80;61;3;17;19;2022-10-09;2022-10-09
81;61;5;17;19;2022-10-09;2022-10-09
82;62;5;18;20;2022-10-09;2022-10-09
83;63;5;10;13;2022-10-09;2022-10-09
84;64;5;7;10;2022-10-09;2022-10-09
85;65;2;10;13;2022-10-09;2022-10-09
86;66;2;18;21;2022-10-09;2022-10-09
87;67;3;7;9;2022-10-09;2022-10-09
88;68;4;8;10;2022-10-09;2022-10-09
89;69;2;20;21;2022-10-09;2022-10-09
90;70;5;19;20;2022-10-09;2022-10-09
91;71;5;15;16;2022-10-09;2022-10-09
92;72;1;20;22;2022-10-09;2022-10-09
93;73;5;17;20;2022-10-09;2022-10-09
94;74;3;8;10;2022-10-09;2022-10-09
95;75;4;8;10;2022-10-09;2022-10-09
96;76;3;14;16;2022-10-09;2022-10-09
97;76;5;14;16;2022-10-09;2022-10-09
98;77;4;10;12;2022-10-09;2022-10-09
99;77;6;10;12;2022-10-09;2022-10-09
100;78;5;17;19;2022-10-09;2022-10-09
101;79;1;11;13;2022-10-09;2022-10-09
102;80;1;19;20;2022-10-09;2022-10-09
103;81;5;19;20;2022-10-09;2022-10-09
104;82;5;8;10;2022-10-09;2022-10-09
105;82;3;8;10;2022-10-09;2022-10-09
106;83;3;17;18;2022-10-09;2022-10-09
107;84;2;11;14;2022-10-09;2022-10-09
108;85;2;9;11;2022-10-09;2022-10-09
109;85;4;9;11;2022-10-09;2022-10-09
110;86;5;17;18;2022-10-09;2022-10-09
111;87;2;18;20;2022-10-09;2022-10-09
112;88;3;20;23;2022-10-09;2022-10-09
113;89;3;10;13;2022-10-09;2022-10-09
114;90;3;17;19;2022-10-09;2022-10-09
115;91;2;15;17;2022-10-09;2022-10-09
116;92;2;7;9;2022-10-09;2022-10-09
117;92;4;7;9;2022-10-09;2022-10-09
118;93;5;9;10;2022-10-09;2022-10-09
119;94;6;14;17;2022-10-09;2022-10-09
120;95;4;20;22;2022-10-09;2022-10-09
121;96;4;11;13;2022-10-09;2022-10-09
122;97;4;16;17;2022-10-09;2022-10-09
123;98;3;11;13;2022-10-09;2022-10-09
124;99;1;20;21;2022-10-09;2022-10-09
125;100;6;15;16;2022-10-09;2022-10-09
126;101;2;16;18;2022-10-09;2022-10-09
127;101;4;16;18;2022-10-09;2022-10-09
128;102;3;8;11;2022-10-09;2022-10-09
129;103;2;15;16;2022-10-09;2022-10-09
130;104;3;15;16;2022-10-09;2022-10-09
131;105;3;7;8;2022-10-09;2022-10-09
132;106;2;8;10;2022-10-09;2022-10-09
133;107;3;8;10;2022-10-09;2022-10-09
134;107;5;8;10;2022-10-09;2022-10-09
135;108;6;8;10;2022-10-09;2022-10-09
136;109;6;9;10;2022-10-09;2022-10-09
137;110;3;8;9;2022-10-09;2022-10-09
138;111;4;8;10;2022-10-09;2022-10-09
139;112;4;17;19;2022-10-09;2022-10-09
140;113;4;14;17;2022-10-09;2022-10-09
141;114;4;10;13;2022-10-09;2022-10-09
142;115;1;19;20;2022-10-09;2022-10-09
143;116;1;17;19;2022-10-09;2022-10-09
144;116;3;17;19;2022-10-09;2022-10-09
145;117;5;18;19;2022-10-09;2022-10-09
146;118;6;8;10;2022-10-09;2022-10-09
147;118;4;8;10;2022-10-09;2022-10-09
148;119;4;9;11;2022-10-09;2022-10-09
149;119;6;9;11;2022-10-09;2022-10-09
150;120;1;15;17;2022-10-09;2022-10-09
151;120;3;15;17;2022-10-09;2022-10-09
152;121;6;16;17;2022-10-09;2022-10-09
153;122;4;18;20;2022-10-09;2022-10-09
154;122;6;18;20;2022-10-09;2022-10-09
155;123;2;19;21;2022-10-09;2022-10-09
156;123;4;19;21;2022-10-09;2022-10-09
157;124;1;8;9;2022-10-09;2022-10-09
158;125;3;9;12;2022-10-09;2022-10-09
159;126;3;20;21;2022-10-09;2022-10-09
160;127;2;15;16;2022-10-09;2022-10-09
161;128;6;15;17;2022-10-09;2022-10-09
162;129;2;18;19;2022-10-09;2022-10-09
163;130;3;11;13;2022-10-09;2022-10-09
164;130;5;11;13;2022-10-09;2022-10-09
165;131;6;14;15;2022-10-09;2022-10-09
166;132;3;15;17;2022-10-09;2022-10-09
167;132;5;15;17;2022-10-09;2022-10-09
168;133;3;17;19;2022-10-09;2022-10-09
169;133;5;17;19;2022-10-09;2022-10-09
170;134;5;7;10;2022-10-09;2022-10-09
171;135;6;14;16;2022-10-09;2022-10-09
172;136;6;14;16;2022-10-09;2022-10-09
173;137;1;7;9;2022-10-09;2022-10-09
174;137;3;7;9;2022-10-09;2022-10-09
175;138;6;14;16;2022-10-09;2022-10-09
176;139;4;8;9;2022-10-09;2022-10-09
177;140;3;7;9;2022-10-09;2022-10-09
178;141;3;16;18;2022-10-09;2022-10-09
179;141;5;16;18;2022-10-09;2022-10-09
180;142;5;8;11;2022-10-09;2022-10-09
181;143;5;7;9;2022-10-09;2022-10-09
182;144;6;10;12;2022-10-09;2022-10-09
183;145;2;11;12;2022-10-09;2022-10-09
184;146;1;16;19;2022-10-09;2022-10-09
185;147;5;7;10;2022-10-09;2022-10-09
186;148;6;11;14;2022-10-09;2022-10-09
187;149;3;7;8;2022-10-09;2022-10-09
188;150;3;15;16;2022-10-09;2022-10-09
189;151;6;10;12;2022-10-09;2022-10-09
190;152;3;7;9;2022-10-09;2022-10-09
191;152;5;7;9;2022-10-09;2022-10-09
192;153;1;7;9;2022-10-09;2022-10-09
193;154;5;18;20;2022-10-09;2022-10-09
194;155;4;18;19;2022-10-09;2022-10-09
195;156;1;10;12;2022-10-09;2022-10-09
196;157;5;19;21;2022-10-09;2022-10-09
197;157;3;19;21;2022-10-09;2022-10-09
198;158;2;19;21;2022-10-09;2022-10-09
199;159;5;17;18;2022-10-09;2022-10-09
200;160;6;16;19;2022-10-09;2022-10-09
201;161;5;19;21;2022-10-09;2022-10-09
202;161;3;19;21;2022-10-09;2022-10-09
203;162;4;7;9;2022-10-09;2022-10-09
204;162;6;7;9;2022-10-09;2022-10-09
205;163;1;20;22;2022-10-09;2022-10-09
206;164;4;10;12;2022-10-09;2022-10-09
207;164;6;10;12;2022-10-09;2022-10-09
208;165;2;16;17;2022-10-09;2022-10-09
209;166;4;11;12;2022-10-09;2022-10-09
210;167;6;15;18;2022-10-09;2022-10-09
211;168;4;11;13;2022-10-09;2022-10-09
212;168;6;11;13;2022-10-09;2022-10-09
213;169;5;9;10;2022-10-09;2022-10-09
214;170;1;10;13;2022-10-09;2022-10-09
215;171;3;10;13;2022-10-09;2022-10-09
216;172;3;18;20;2022-10-09;2022-10-09
217;172;5;18;20;2022-10-09;2022-10-09
218;173;1;20;22;2022-10-09;2022-10-09
219;173;3;20;22;2022-10-09;2022-10-09
220;174;2;7;9;2022-10-09;2022-10-09
221;175;6;16;18;2022-10-09;2022-10-09
222;175;4;16;18;2022-10-09;2022-10-09
223;176;3;9;12;2022-10-09;2022-10-09
224;177;6;11;14;2022-10-09;2022-10-09
225;178;4;20;22;2022-10-09;2022-10-09
226;178;6;20;22;2022-10-09;2022-10-09
227;179;6;10;12;2022-10-09;2022-10-09
228;180;5;16;19;2022-10-09;2022-10-09
229;181;1;7;9;2022-10-09;2022-10-09
230;182;5;9;10;2022-10-09;2022-10-09
231;183;1;7;9;2022-10-09;2022-10-09
232;184;4;7;9;2022-10-09;2022-10-09
233;184;6;7;9;2022-10-09;2022-10-09
234;185;1;17;19;2022-10-09;2022-10-09
235;185;3;17;19;2022-10-09;2022-10-09
236;186;4;17;18;2022-10-09;2022-10-09
237;187;6;11;14;2022-10-09;2022-10-09
238;188;3;11;12;2022-10-09;2022-10-09
239;189;2;20;22;2022-10-09;2022-10-09
240;189;4;20;22;2022-10-09;2022-10-09
241;190;6;16;18;2022-10-09;2022-10-09
242;191;1;9;11;2022-10-09;2022-10-09
243;192;6;10;12;2022-10-09;2022-10-09
244;192;4;10;12;2022-10-09;2022-10-09
245;193;1;14;17;2022-10-09;2022-10-09
246;194;6;15;17;2022-10-09;2022-10-09
247;194;4;15;17;2022-10-09;2022-10-09
248;195;6;10;13;2022-10-09;2022-10-09
249;196;3;19;21;2022-10-09;2022-10-09
250;196;5;19;21;2022-10-09;2022-10-09
251;197;4;16;18;2022-10-09;2022-10-09
252;198;2;10;12;2022-10-09;2022-10-09
253;199;2;16;19;2022-10-09;2022-10-09
254;200;4;11;12;2022-10-09;2022-10-09
255;201;1;18;21;2022-10-09;2022-10-09
256;202;3;8;10;2022-10-09;2022-10-09
257;203;4;7;9;2022-10-09;2022-10-09
258;203;6;7;9;2022-10-09;2022-10-09
259;204;5;11;14;2022-10-09;2022-10-09
260;205;3;11;13;2022-10-09;2022-10-09
261;206;5;11;13;2022-10-09;2022-10-09
262;206;3;11;13;2022-10-09;2022-10-09
263;207;2;17;18;2022-10-09;2022-10-09
264;208;2;19;21;2022-10-09;2022-10-09
265;208;4;19;21;2022-10-09;2022-10-09
266;209;5;18;19;2022-10-09;2022-10-09
267;210;3;9;10;2022-10-09;2022-10-09
268;211;5;9;10;2022-10-09;2022-10-09
269;212;2;15;16;2022-10-09;2022-10-09
270;213;2;15;18;2022-10-09;2022-10-09
271;214;5;11;13;2022-10-09;2022-10-09
272;215;2;17;19;2022-10-09;2022-10-09
273;216;4;11;12;2022-10-09;2022-10-09
274;217;4;11;12;2022-10-09;2022-10-09
275;218;6;16;19;2022-10-09;2022-10-09
276;219;4;20;21;2022-10-09;2022-10-09
277;220;1;11;12;2022-10-09;2022-10-09
278;221;3;19;22;2022-10-09;2022-10-09
279;222;6;15;18;2022-10-09;2022-10-09
280;223;1;18;20;2022-10-09;2022-10-09
281;223;3;18;20;2022-10-09;2022-10-09
282;224;2;19;22;2022-10-09;2022-10-09
283;225;6;15;17;2022-10-09;2022-10-09
284;225;4;15;17;2022-10-09;2022-10-09
285;226;6;14;16;2022-10-09;2022-10-09
286;227;6;16;18;2022-10-09;2022-10-09
287;228;4;11;12;2022-10-09;2022-10-09
288;229;4;9;12;2022-10-09;2022-10-09
289;230;1;16;19;2022-10-09;2022-10-09
290;231;3;11;12;2022-10-09;2022-10-09
291;232;2;8;9;2022-10-09;2022-10-09
292;233;3;11;13;2022-10-09;2022-10-09
293;234;3;7;8;2022-10-09;2022-10-09
294;235;4;9;11;2022-10-09;2022-10-09
295;236;3;19;21;2022-10-09;2022-10-09
296;236;5;19;21;2022-10-09;2022-10-09
297;237;1;10;12;2022-10-09;2022-10-09
298;237;3;10;12;2022-10-09;2022-10-09
299;238;2;20;22;2022-10-09;2022-10-09
300;238;4;20;22;2022-10-09;2022-10-09
301;239;2;18;21;2022-10-09;2022-10-09
302;240;5;7;10;2022-10-09;2022-10-09
303;241;5;16;17;2022-10-09;2022-10-09
304;242;1;19;22;2022-10-09;2022-10-09
305;243;1;7;10;2022-10-09;2022-10-09
306;244;2;19;21;2022-10-09;2022-10-09
307;244;4;19;21;2022-10-09;2022-10-09
308;245;4;11;13;2022-10-09;2022-10-09
309;245;6;11;13;2022-10-09;2022-10-09
310;246;4;15;17;2022-10-09;2022-10-09
311;247;6;16;19;2022-10-09;2022-10-09
312;248;4;14;15;2022-10-09;2022-10-09
313;249;4;16;19;2022-10-09;2022-10-09
314;250;4;10;11;2022-10-09;2022-10-09
315;251;2;17;19;2022-10-09;2022-10-09
316;252;6;15;18;2022-10-09;2022-10-09
317;253;1;15;17;2022-10-09;2022-10-09
318;254;2;11;12;2022-10-09;2022-10-09
319;255;2;9;12;2022-10-09;2022-10-09
320;256;3;7;8;2022-10-09;2022-10-09
321;257;4;15;18;2022-10-09;2022-10-09
322;258;2;7;8;2022-10-09;2022-10-09
323;259;6;9;12;2022-10-09;2022-10-09
324;260;6;7;10;2022-10-09;2022-10-09
325;261;5;18;20;2022-10-09;2022-10-09
326;261;3;18;20;2022-10-09;2022-10-09
327;262;6;16;18;2022-10-09;2022-10-09
328;262;4;16;18;2022-10-09;2022-10-09
329;263;3;9;11;2022-10-09;2022-10-09
330;264;2;9;11;2022-10-09;2022-10-09
331;265;3;8;10;2022-10-09;2022-10-09
332;266;2;11;12;2022-10-09;2022-10-09
333;267;6;15;16;2022-10-09;2022-10-09
334;268;6;9;10;2022-10-09;2022-10-09
335;269;4;9;10;2022-10-09;2022-10-09
336;270;2;18;20;2022-10-09;2022-10-09
337;270;4;18;20;2022-10-09;2022-10-09
338;271;1;20;21;2022-10-09;2022-10-09
339;272;6;15;17;2022-10-09;2022-10-09
340;272;4;15;17;2022-10-09;2022-10-09
341;273;4;17;20;2022-10-09;2022-10-09
342;274;2;11;13;2022-10-09;2022-10-09
343;274;4;11;13;2022-10-09;2022-10-09
344;275;2;8;10;2022-10-09;2022-10-09
345;276;4;14;16;2022-10-09;2022-10-09
346;276;6;14;16;2022-10-09;2022-10-09
347;277;2;14;15;2022-10-09;2022-10-09
348;278;6;8;9;2022-10-09;2022-10-09
349;279;2;7;9;2022-10-09;2022-10-09
350;279;4;7;9;2022-10-09;2022-10-09
351;280;3;19;20;2022-10-09;2022-10-09
352;281;5;20;22;2022-10-09;2022-10-09
353;281;3;20;22;2022-10-09;2022-10-09
354;282;5;9;11;2022-10-09;2022-10-09
355;282;3;9;11;2022-10-09;2022-10-09
356;283;4;19;20;2022-10-09;2022-10-09
357;284;3;19;21;2022-10-09;2022-10-09
358;285;2;18;19;2022-10-09;2022-10-09
359;286;4;11;14;2022-10-09;2022-10-09
360;287;1;18;20;2022-10-09;2022-10-09
361;288;1;17;19;2022-10-09;2022-10-09
362;288;3;17;19;2022-10-09;2022-10-09
363;289;4;11;14;2022-10-09;2022-10-09
364;290;1;10;13;2022-10-09;2022-10-09
365;291;6;11;14;2022-10-09;2022-10-09
366;292;3;19;22;2022-10-09;2022-10-09
367;293;6;15;16;2022-10-09;2022-10-09
368;294;1;7;8;2022-10-09;2022-10-09
369;295;6;15;17;2022-10-09;2022-10-09
370;295;4;15;17;2022-10-09;2022-10-09
371;296;5;14;16;2022-10-09;2022-10-09
372;296;3;14;16;2022-10-09;2022-10-09
373;297;2;9;10;2022-10-09;2022-10-09
374;298;4;19;20;2022-10-09;2022-10-09
375;299;6;7;9;2022-10-09;2022-10-09
376;300;5;16;18;2022-10-09;2022-10-09
377;301;1;11;12;2022-10-09;2022-10-09
378;302;1;14;17;2022-10-09;2022-10-09
379;303;5;17;19;2022-10-09;2022-10-09
380;304;5;20;21;2022-10-09;2022-10-09
381;305;3;10;11;2022-10-09;2022-10-09
382;306;6;15;16;2022-10-09;2022-10-09
383;307;4;7;10;2022-10-09;2022-10-09
384;308;5;14;16;2022-10-09;2022-10-09
385;308;3;14;16;2022-10-09;2022-10-09
386;309;5;14;17;2022-10-09;2022-10-09
387;310;6;11;12;2022-10-09;2022-10-09
388;311;4;8;10;2022-10-09;2022-10-09
389;311;6;8;10;2022-10-09;2022-10-09
390;312;1;8;10;2022-10-09;2022-10-09
391;313;4;15;16;2022-10-09;2022-10-09
392;314;2;18;19;2022-10-09;2022-10-09
393;315;1;10;12;2022-10-09;2022-10-09
394;315;3;10;12;2022-10-09;2022-10-09
395;316;4;19;20;2022-10-09;2022-10-09
396;317;3;15;17;2022-10-09;2022-10-09
397;318;2;10;11;2022-10-09;2022-10-09
398;319;6;9;11;2022-10-09;2022-10-09
399;319;4;9;11;2022-10-09;2022-10-09
400;320;4;14;17;2022-10-09;2022-10-09
401;321;5;20;22;2022-10-09;2022-10-09
402;322;6;9;11;2022-10-09;2022-10-09
403;322;4;9;11;2022-10-09;2022-10-09
404;323;3;9;11;2022-10-09;2022-10-09
405;323;5;9;11;2022-10-09;2022-10-09
406;324;4;8;10;2022-10-09;2022-10-09
407;324;6;8;10;2022-10-09;2022-10-09
408;325;2;16;19;2022-10-09;2022-10-09
409;326;4;14;16;2022-10-09;2022-10-09
410;326;6;14;16;2022-10-09;2022-10-09
411;327;3;11;13;2022-10-09;2022-10-09
412;327;5;11;13;2022-10-09;2022-10-09
413;328;4;7;10;2022-10-09;2022-10-09
414;329;1;9;11;2022-10-09;2022-10-09
415;330;1;19;20;2022-10-09;2022-10-09
416;331;5;16;18;2022-10-09;2022-10-09
417;331;3;16;18;2022-10-09;2022-10-09
418;332;5;9;12;2022-10-09;2022-10-09
419;333;2;14;16;2022-10-09;2022-10-09
420;333;4;14;16;2022-10-09;2022-10-09
421;334;4;9;11;2022-10-09;2022-10-09
422;335;4;9;11;2022-10-09;2022-10-09
423;336;1;8;9;2022-10-09;2022-10-09
424;337;1;16;19;2022-10-09;2022-10-09
425;338;2;9;11;2022-10-09;2022-10-09
426;338;4;9;11;2022-10-09;2022-10-09
427;339;3;20;21;2022-10-09;2022-10-09
428;340;5;18;21;2022-10-09;2022-10-09
429;341;2;9;11;2022-10-09;2022-10-09
430;341;4;9;11;2022-10-09;2022-10-09
431;342;6;15;17;2022-10-09;2022-10-09
432;342;4;15;17;2022-10-09;2022-10-09
433;343;6;11;14;2022-10-09;2022-10-09
434;344;3;8;10;2022-10-09;2022-10-09
435;344;5;8;10;2022-10-09;2022-10-09
436;345;6;11;12;2022-10-09;2022-10-09
437;346;3;8;9;2022-10-09;2022-10-09
438;347;6;11;13;2022-10-09;2022-10-09
439;348;4;20;22;2022-10-09;2022-10-09
440;348;6;20;22;2022-10-09;2022-10-09
441;349;3;9;11;2022-10-09;2022-10-09
442;349;5;9;11;2022-10-09;2022-10-09
443;350;6;9;10;2022-10-09;2022-10-09
444;351;4;11;13;2022-10-09;2022-10-09
445;351;6;11;13;2022-10-09;2022-10-09
446;352;1;10;11;2022-10-09;2022-10-09
447;353;1;16;19;2022-10-09;2022-10-09
448;354;3;9;11;2022-10-09;2022-10-09
449;355;4;15;18;2022-10-09;2022-10-09
450;356;1;11;13;2022-10-09;2022-10-09
451;357;1;10;13;2022-10-09;2022-10-09
452;358;2;15;16;2022-10-09;2022-10-09
453;359;5;20;22;2022-10-09;2022-10-09
454;359;3;20;22;2022-10-09;2022-10-09
455;360;2;9;11;2022-10-09;2022-10-09
456;361;3;15;17;2022-10-09;2022-10-09
457;361;5;15;17;2022-10-09;2022-10-09
458;362;4;20;23;2022-10-09;2022-10-09
459;363;3;19;21;2022-10-09;2022-10-09
460;363;5;19;21;2022-10-09;2022-10-09
461;364;1;9;11;2022-10-09;2022-10-09
462;364;3;9;11;2022-10-09;2022-10-09
463;365;1;19;22;2022-10-09;2022-10-09
464;366;6;9;10;2022-10-09;2022-10-09
465;367;3;8;11;2022-10-09;2022-10-09
466;368;2;16;17;2022-10-09;2022-10-09
467;369;4;18;19;2022-10-09;2022-10-09
468;370;3;20;22;2022-10-09;2022-10-09
469;371;3;15;16;2022-10-09;2022-10-09
470;372;2;15;17;2022-10-09;2022-10-09
471;373;1;8;10;2022-10-09;2022-10-09
472;373;3;8;10;2022-10-09;2022-10-09
473;374;6;16;19;2022-10-09;2022-10-09
474;375;1;16;18;2022-10-09;2022-10-09
475;375;3;16;18;2022-10-09;2022-10-09
476;376;1;14;15;2022-10-09;2022-10-09
477;377;2;17;19;2022-10-09;2022-10-09
478;377;4;17;19;2022-10-09;2022-10-09
479;378;6;14;15;2022-10-09;2022-10-09
480;379;4;11;14;2022-10-09;2022-10-09
481;380;1;10;11;2022-10-09;2022-10-09
482;381;4;11;13;2022-10-09;2022-10-09
483;381;6;11;13;2022-10-09;2022-10-09
484;382;1;19;22;2022-10-09;2022-10-09
485;383;2;7;9;2022-10-09;2022-10-09
486;383;4;7;9;2022-10-09;2022-10-09
487;384;2;19;22;2022-10-09;2022-10-09
488;385;1;9;11;2022-10-09;2022-10-09
489;385;3;9;11;2022-10-09;2022-10-09
490;386;2;18;21;2022-10-09;2022-10-09
491;387;4;18;19;2022-10-09;2022-10-09
492;388;2;14;15;2022-10-09;2022-10-09
493;389;6;14;15;2022-10-09;2022-10-09
494;390;6;10;11;2022-10-09;2022-10-09
495;391;2;11;14;2022-10-09;2022-10-09
496;392;3;17;19;2022-10-09;2022-10-09
497;392;5;17;19;2022-10-09;2022-10-09
498;393;3;9;10;2022-10-09;2022-10-09
499;394;6;14;16;2022-10-09;2022-10-09
500;394;4;14;16;2022-10-09;2022-10-09
501;395;3;18;20;2022-10-09;2022-10-09
502;395;5;18;20;2022-10-09;2022-10-09
503;396;1;11;12;2022-10-09;2022-10-09
504;397;6;16;18;2022-10-09;2022-10-09
505;398;4;7;10;2022-10-09;2022-10-09
506;399;1;20;22;2022-10-09;2022-10-09
507;399;3;20;22;2022-10-09;2022-10-09
508;400;6;11;12;2022-10-09;2022-10-09
509;401;5;16;18;2022-10-09;2022-10-09
510;402;5;11;14;2022-10-09;2022-10-09
511;403;5;8;10;2022-10-09;2022-10-09
512;403;3;8;10;2022-10-09;2022-10-09
513;404;1;16;18;2022-10-09;2022-10-09
514;404;3;16;18;2022-10-09;2022-10-09
515;405;4;11;13;2022-10-09;2022-10-09
516;405;6;11;13;2022-10-09;2022-10-09
517;406;3;17;20;2022-10-09;2022-10-09
518;407;3;16;18;2022-10-09;2022-10-09
519;408;5;7;9;2022-10-09;2022-10-09
520;409;6;9;10;2022-10-09;2022-10-09
521;410;5;7;10;2022-10-09;2022-10-09
522;411;4;19;21;2022-10-09;2022-10-09
523;411;6;19;21;2022-10-09;2022-10-09
524;412;2;19;21;2022-10-09;2022-10-09
525;412;4;19;21;2022-10-09;2022-10-09
526;413;4;17;20;2022-10-09;2022-10-09
527;414;4;20;22;2022-10-09;2022-10-09
528;414;6;20;22;2022-10-09;2022-10-09
529;415;3;18;19;2022-10-09;2022-10-09
530;416;1;18;20;2022-10-09;2022-10-09
531;416;3;18;20;2022-10-09;2022-10-09
532;417;3;9;12;2022-10-09;2022-10-09
533;418;6;16;19;2022-10-09;2022-10-09
534;419;6;16;18;2022-10-09;2022-10-09
535;419;4;16;18;2022-10-09;2022-10-09
536;420;1;18;21;2022-10-09;2022-10-09
537;421;3;8;10;2022-10-09;2022-10-09
538;421;5;8;10;2022-10-09;2022-10-09
539;422;6;10;12;2022-10-09;2022-10-09
540;422;4;10;12;2022-10-09;2022-10-09
541;423;6;14;16;2022-10-09;2022-10-09
542;423;4;14;16;2022-10-09;2022-10-09
543;424;5;16;19;2022-10-09;2022-10-09
544;425;5;16;18;2022-10-09;2022-10-09
545;425;3;16;18;2022-10-09;2022-10-09
546;426;3;11;12;2022-10-09;2022-10-09
547;427;2;14;16;2022-10-09;2022-10-09
548;428;1;15;16;2022-10-09;2022-10-09
549;429;6;11;12;2022-10-09;2022-10-09
550;430;6;16;18;2022-10-09;2022-10-09
551;431;4;9;11;2022-10-09;2022-10-09
552;432;6;8;10;2022-10-09;2022-10-09
553;432;4;8;10;2022-10-09;2022-10-09
554;433;4;14;17;2022-10-09;2022-10-09
555;434;1;8;11;2022-10-09;2022-10-09
556;435;5;10;11;2022-10-09;2022-10-09
557;436;6;9;10;2022-10-09;2022-10-09
558;437;3;18;20;2022-10-09;2022-10-09
559;438;6;15;18;2022-10-09;2022-10-09
560;439;1;7;9;2022-10-09;2022-10-09
561;439;3;7;9;2022-10-09;2022-10-09
562;440;5;19;20;2022-10-09;2022-10-09
563;441;5;10;13;2022-10-09;2022-10-09
564;442;2;14;16;2022-10-09;2022-10-09
565;443;6;7;8;2022-10-09;2022-10-09
566;444;3;20;21;2022-10-09;2022-10-09
567;445;4;14;17;2022-10-09;2022-10-09
568;446;5;7;8;2022-10-09;2022-10-09
569;447;3;10;12;2022-10-09;2022-10-09
570;447;5;10;12;2022-10-09;2022-10-09
571;448;6;15;17;2022-10-09;2022-10-09
572;449;5;16;17;2022-10-09;2022-10-09
573;450;1;10;12;2022-10-09;2022-10-09
574;450;3;10;12;2022-10-09;2022-10-09
575;451;1;9;11;2022-10-09;2022-10-09
576;451;3;9;11;2022-10-09;2022-10-09
577;452;3;19;20;2022-10-09;2022-10-09
578;453;1;7;9;2022-10-09;2022-10-09
579;454;6;8;9;2022-10-09;2022-10-09
580;455;4;14;16;2022-10-09;2022-10-09
581;456;5;16;17;2022-10-09;2022-10-09
582;457;5;9;11;2022-10-09;2022-10-09
583;458;4;14;15;2022-10-09;2022-10-09
